26.32,102399,42.56
26.33,102397,42.65
26.33,102394,42.40
26.33,102402,42.58
26.33,102400,42.68
26.33,102397,42.74
26.33,102392,42.61
26.33,102397,42.73
26.32,102393,42.67
26.32,102399,42.60
26.33,102397,42.30
26.33,102395,42.47
26.34,102396,42.28
26.34,102401,44.41
26.32,102401,42.39
26.34,102398,42.34
26.33,102397,42.35
26.34,102396,42.39
26.34,102404,42.31
26.33,102403,42.21
26.34,102398,42.31
26.33,102395,42.59
26.34,102398,41.52
26.34,102395,41.93
26.33,102397,42.97
26.34,102396,42.24
26.34,102398,41.53
26.34,102395,42.22
26.33,102392,42.28
26.33,102392,42.20
26.34,102398,42.20
26.35,102398,42.19
26.33,102386,42.18
26.32,102396,42.05
26.32,102399,42.18
26.33,102397,42.02
26.33,102400,42.20
26.33,102395,42.06
26.33,102397,41.47
26.33,102400,42.25
26.33,102397,42.08
26.33,102392,42.36
26.33,102392,42.41
26.34,102398,42.41
26.32,102401,42.39
26.31,102397,42.36
26.30,102396,42.13
26.31,102400,42.72
26.30,102399,42.41
26.32,102395,41.30
26.30,102398,42.60
26.30,102396,43.85
26.29,102397,42.58
26.30,102393,42.60
26.29,102394,42.64
26.28,102395,42.57
26.29,102397,42.64
26.29,102397,42.58
26.30,102399,42.23
26.29,102396,42.95
26.28,102390,42.08
26.28,102400,43.74
26.28,102398,42.42
26.29,102397,40.85
26.28,102400,42.48
26.30,102398,42.74
26.30,102398,42.45
26.29,102392,42.41
26.29,102400,42.44
26.29,102392,42.28
26.31,102400,42.41
26.30,102399,42.41
26.31,102400,42.40
26.31,102397,42.46
26.30,102404,42.50
26.30,102399,42.59
26.32,102396,42.49
26.30,102399,42.68
26.29,102396,42.41
26.29,102396,42.67
26.29,102396,43.42
26.29,102399,42.31
26.27,102393,42.61
26.28,102404,42.19
26.28,102403,42.30
26.28,102396,42.30
26.28,102400,42.31
26.28,102398,42.17
26.28,102400,42.35
26.27,102396,42.68
26.29,102396,42.24
26.28,102396,42.49
26.29,102391,42.92
26.29,102396,42.31
26.29,102394,41.76
26.28,102396,42.41
26.29,102396,43.92
26.31,102400,42.44
26.30,102392,42.43
26.29,102391,42.44
26.30,102395,42.56
26.29,102392,42.69
26.30,102401,42.66
26.30,102402,42.60
26.30,102398,42.61
26.30,102392,43.57
26.32,102396,45.52
26.33,102403,46.72
26.33,102397,49.44
26.33,102405,46.24
26.30,102398,47.21
26.31,102394,45.58
26.32,102396,44.96
26.32,102396,44.94
26.32,102393,44.83
26.31,102388,45.38
26.34,102399,46.17
26.34,102399,46.58
26.33,102392,46.47
26.31,102388,46.31
26.31,102400,46.23
26.31,102394,46.12
26.32,102395,45.67
26.32,102395,46.05
26.32,102396,45.94
26.30,102402,46.44
26.30,102390,46.14
26.30,102401,45.93
26.29,102396,45.45
26.30,102395,46.25
26.31,102400,45.78
26.30,102401,45.33
26.30,102393,46.25
26.30,102392,45.16
26.30,102396,45.55
26.31,102391,45.89
26.30,102398,45.58
26.31,102405,45.00
26.30,102395,44.60
26.29,102396,44.42
26.29,102391,44.86
26.29,102391,44.75
26.29,102394,44.80
26.29,102396,44.87
26.29,102391,44.63
26.29,102394,44.98
26.29,102392,44.44
26.29,102400,44.75
26.31,102400,44.55
26.28,102393,44.10
26.29,102396,44.54
26.29,102396,45.50
26.28,102392,44.04
26.27,102385,43.94
26.27,102387,43.63
26.29,102391,43.66
26.29,102391,44.33
26.29,102391,44.55
26.29,102392,44.92
26.30,102395,45.51
26.29,102402,44.92
26.30,102393,44.90
26.31,102391,44.91
26.33,102395,43.79
26.32,102399,45.10
26.33,102403,48.25
26.32,102393,45.19
26.33,102403,45.21
26.32,102395,45.25
26.33,102402,45.04
26.31,102388,44.69
26.32,102386,44.43
26.33,102395,44.24
26.32,102390,43.93
26.32,102392,43.92
26.32,102398,43.90
26.30,102395,43.68
26.33,102397,43.87
26.33,102391,43.56
26.33,102392,43.79
26.33,102391,44.19
26.32,102396,43.90
26.32,102386,42.60
26.33,102400,43.31
26.33,102395,45.59
26.33,102392,43.33
26.31,102388,43.29
26.32,102390,43.29
26.33,102397,43.24
26.34,102393,43.05
26.34,102405,43.45
26.33,102397,43.03
26.33,102397,43.18
26.32,102389,43.03
26.33,102397,42.79
26.32,102390,42.92
26.32,102396,44.05
26.32,102390,42.80
26.29,102386,42.89
26.30,102390,42.93
26.30,102395,42.80
26.30,102392,42.92
26.31,102391,42.78
26.32,102401,42.98
26.32,102395,43.06
26.31,102394,43.06
26.31,102394,43.12
26.32,102389,42.98
26.31,102388,42.72
26.30,102387,42.87
26.31,102388,42.99
26.31,102400,42.98
26.30,102393,43.05
26.31,102383,43.07
26.29,102386,43.33
26.29,102391,42.82
26.30,102395,44.04
26.29,102392,42.98
26.30,102390,45.72
26.30,102396,42.97
26.31,102397,43.07
26.29,102389,43.00
26.30,102387,42.97
26.29,102391,42.99
26.30,102387,43.03
26.30,102388,43.05
26.29,102392,42.95
26.30,102399,42.99
26.30,102392,43.05
26.30,102392,42.95
26.30,102392,43.03
26.30,102390,42.91
26.30,102399,43.03
26.29,102388,42.83
26.30,102395,42.87
26.30,102388,42.90
26.29,102391,42.54
26.29,102391,42.81
26.30,102387,42.78
26.29,102394,42.75
26.30,102387,42.73
26.30,102395,42.73
26.31,102397,42.81
26.30,102395,42.75
26.30,102390,42.57
26.29,102389,42.75
26.29,102389,42.85
26.30,102395,42.79
26.28,102389,43.18
26.29,102391,42.78
26.30,102395,42.87
26.29,102391,42.74
26.29,102396,42.54
26.28,102389,42.86
26.28,102387,42.87
26.29,102391,42.01
26.28,102384,42.83
26.28,102395,42.85
26.29,102388,42.88
26.29,102394,42.95
26.29,102391,41.50
26.29,102392,43.01
26.28,102389,43.01
26.29,102391,43.28
26.30,102393,43.01
26.29,102388,43.35
26.29,102382,43.14
26.29,102391,42.53
26.29,102392,44.99
26.30,102387,43.03
26.28,102384,42.73
26.30,102387,42.94
26.32,102395,42.91
26.31,102388,42.98
26.30,102390,43.10
26.30,102387,42.95
26.29,102386,42.88
26.31,102388,42.92
26.30,102382,43.09
26.32,102389,42.87
26.30,102392,43.23
26.30,102388,43.67
26.29,102382,42.91
26.30,102385,45.42
26.30,102387,42.88
26.32,102387,42.84
26.30,102388,42.86
26.31,102388,42.84
26.32,102390,43.06
26.32,102393,42.81
26.31,102394,42.67
26.32,102393,43.68
26.32,102396,42.67
26.32,102390,45.44
26.33,102391,42.74
26.34,102393,42.78
26.33,102389,42.76
26.33,102392,42.91
26.33,102386,42.81
26.33,102385,43.06
26.33,102389,42.55
26.33,102392,42.85
26.35,102391,43.18
26.34,102388,42.85
26.35,102397,42.73
26.34,102388,42.78
26.34,102391,42.76
26.34,102393,42.77
26.33,102392,43.04
26.33,102389,42.72
26.33,102389,42.95
26.32,102389,41.06
26.32,102384,42.73
26.30,102390,42.74
26.30,102392,42.87
26.30,102388,43.56
26.31,102391,42.68
26.30,102392,42.42
26.30,102393,42.75
26.30,102390,42.78
26.30,102387,42.80
26.32,102390,42.81
26.31,102388,43.12
26.31,102388,43.30
26.30,102390,43.76
26.31,102388,44.15
26.33,102392,44.52
26.33,102395,44.80
26.34,102390,44.90
26.34,102393,44.91
26.34,102390,44.89
26.33,102380,45.04
26.33,102392,45.37
26.33,102388,47.69
26.34,102382,45.21
26.35,102383,45.23
26.35,102386,45.23
26.34,102381,45.08
26.34,102387,44.79
26.34,102393,44.63
26.34,102391,44.30
26.34,102390,44.28
26.36,102385,44.12
26.35,102381,44.07
26.36,102385,43.95
26.35,102389,47.25
26.35,102389,43.71
26.35,102394,43.71
26.33,102386,43.56
26.34,102393,43.48
26.33,102380,43.43
26.33,102389,43.48
26.34,102393,43.37
26.33,102389,43.33
26.35,102397,43.54
26.33,102392,43.71
26.34,102388,43.79
26.34,102384,43.86
26.34,102382,42.59
26.35,102384,43.97
26.33,102386,43.73
26.33,102386,43.71
26.34,102391,44.03
26.34,102385,44.40
26.35,102389,52.02
26.35,102378,44.59
26.34,102382,44.55
26.35,102384,44.13
26.33,102389,43.96
26.34,102391,43.97
26.36,102390,44.32
26.35,102383,43.97
26.35,102381,44.01
26.35,102391,43.93
26.34,102382,44.04
26.34,102388,45.37
26.33,102389,43.65
26.34,102388,44.16
26.34,102388,44.23
26.34,102376,44.32
26.35,102381,44.16
26.34,102385,44.08
26.35,102381,43.26
26.35,102389,43.97
26.35,102387,44.27
26.35,102381,44.13
26.36,102385,43.97
26.34,102393,41.15
26.36,102387,44.16
26.37,102387,44.23
26.36,102388,43.96
26.35,102375,43.84
26.36,102390,43.96
26.36,102387,43.88
26.35,102377,43.89
26.35,102377,43.98
26.36,102396,43.91
26.34,102381,43.98
26.35,102375,44.25
26.34,102388,43.58
26.35,102391,43.32
26.34,102388,43.48
26.34,102388,43.45
26.34,102388,43.36
26.34,102388,42.93
26.34,102376,43.24
26.32,102387,42.99
26.34,102381,44.95
26.33,102392,43.15
26.33,102380,43.14
26.32,102387,43.10
26.32,102384,42.97
26.33,102389,43.11
26.32,102384,43.05
26.32,102375,42.24
26.32,102384,43.25
26.32,102390,43.12
26.33,102386,43.03
26.33,102392,43.07
26.33,102382,43.17
26.32,102387,43.14
26.33,102391,43.05
26.32,102387,42.27
26.32,102389,43.28
26.32,102393,43.33
26.31,102383,43.17
26.31,102377,43.11
26.31,102386,43.11
26.31,102388,43.28
26.30,102385,43.07
26.31,102383,43.01
26.30,102390,43.33
26.33,102397,43.03
26.32,102390,43.00
26.33,102395,42.99
26.31,102386,42.76
26.32,102387,42.98
26.31,102383,42.55
26.31,102388,43.13
26.32,102390,42.92
26.32,102390,42.95
26.32,102390,42.77
26.32,102389,43.85
26.32,102384,42.96
26.33,102383,43.22
26.34,102390,43.42
26.34,102382,43.57
26.33,102382,43.62
26.34,102393,44.09
26.34,102393,43.67
26.33,102392,43.81
26.33,102397,42.11
26.34,102391,43.58
26.35,102389,43.63
26.35,102386,43.51
26.34,102385,43.47
26.35,102392,43.46
26.34,102385,43.70
26.34,102385,43.40
26.34,102385,43.13
26.35,102394,41.91
26.34,102391,43.57
26.35,102394,43.66
26.34,102393,43.65
26.33,102386,43.61
26.34,102390,43.55
26.33,102388,43.42
26.32,102392,43.27
26.33,102386,41.42
26.33,102385,44.24
26.32,102386,44.80
26.33,102391,44.97
26.33,102389,45.03
26.33,102395,45.34
26.33,102386,45.27
26.32,102390,45.68
26.34,102388,45.13
26.35,102395,43.55
26.35,102394,45.16
26.35,102397,45.03
26.35,102391,45.04
26.33,102392,44.98
26.33,102380,44.90
26.35,102384,45.10
26.35,102389,44.65
26.35,102392,44.84
26.34,102388,44.49
26.35,102395,44.23
26.34,102388,44.16
26.35,102389,44.97
26.36,102388,44.96
26.35,102384,44.91
26.35,102389,41.16
26.32,102390,45.16
26.35,102394,44.08
26.35,102387,44.85
26.35,102383,45.27
26.36,102396,44.79
26.35,102386,44.91
26.35,102386,44.67
26.36,102387,44.81
26.35,102389,44.92
26.36,102380,45.14
26.35,102381,45.17
26.35,102392,44.98
26.37,102378,45.39
26.36,102380,45.61
26.35,102387,44.38
26.36,102380,44.95
26.36,102385,44.60
26.34,102385,45.03
26.34,102388,44.17
26.35,102389,44.21
26.33,102383,43.84
26.35,102392,43.76
26.34,102388,43.71
26.34,102384,43.68
26.33,102392,43.60
26.33,102378,43.64
26.31,102386,43.79
26.33,102375,43.77
26.33,102383,43.72
26.34,102390,43.52
26.33,102389,43.62
26.33,102380,43.58
26.34,102376,45.43
26.34,102387,43.55
26.32,102382,43.84
26.33,102389,43.65
26.32,102379,43.73
26.33,102386,43.83
26.32,102387,43.87
26.33,102385,43.97
26.32,102382,43.84
26.32,102386,45.06
26.31,102383,43.65
26.32,102384,44.12
26.08,102391,44.86
26.22,102390,44.38
26.25,102384,44.39
26.27,102382,44.15
26.27,102390,44.24
26.27,102382,43.74
26.27,102388,43.71
26.27,102379,44.49
26.28,102384,43.68
26.28,102381,43.66
26.29,102386,43.58
26.28,102383,43.39
26.28,102378,43.36
26.27,102383,43.42
26.27,102382,43.26
26.28,102383,45.73
26.27,102383,43.36
26.27,102383,43.44
26.28,102383,43.35
26.28,102383,43.57
26.27,102387,43.67
26.28,102375,43.92
26.29,102385,44.41
26.28,102378,42.82
26.28,102389,44.04
26.29,102385,44.08
26.29,102385,44.11
26.28,102383,43.91
26.28,102384,43.77
26.29,102386,44.03
26.29,102388,43.98
26.28,102390,44.43
26.29,102379,43.60
26.29,102385,44.18
26.29,102379,44.12
26.27,102383,44.10
26.28,102386,43.58
26.27,102385,43.75
26.26,102387,43.70
26.25,102378,43.77
26.25,102387,43.66
26.24,102385,43.64
26.24,102385,43.67
26.24,102380,43.39
26.24,102388,42.91
26.23,102389,43.59
26.22,102386,43.19
26.21,102387,43.18
26.20,102385,43.14
26.20,102381,43.17
26.18,102382,43.26
26.19,102389,43.09
26.18,102387,43.01
26.18,102385,43.49
26.17,102376,43.14
26.16,102378,43.03
26.16,102381,43.05
26.19,102383,42.90
26.18,102384,43.12
26.17,102391,42.94
26.16,102387,43.06
26.16,102386,43.06
26.14,102377,42.89
26.12,102386,43.09
26.15,102385,43.20
26.15,102384,43.89
26.16,102386,43.75
26.17,102388,44.20
26.18,102387,45.30
26.19,102383,46.56
26.19,102385,46.11
26.16,102386,43.64
26.16,102386,43.54
26.15,102388,43.50
26.16,102393,43.60
26.16,102393,43.41
26.16,102381,43.49
26.17,102388,43.54
26.17,102388,43.38
26.18,102384,43.29
26.18,102395,43.73
26.17,102389,43.81
26.17,102389,43.92
26.18,102384,43.04
26.16,102381,43.77
26.17,102389,43.82
26.16,102380,43.66
26.17,102382,42.34
26.17,102376,44.19
26.16,102380,44.09
26.18,102384,44.29
26.19,102391,44.94
26.18,102385,46.88
26.19,102392,46.11
26.07,102384,42.71
26.06,102382,42.67
26.07,102386,42.66
26.06,102391,42.66
26.07,102384,42.77
26.07,102389,42.61
26.05,102384,42.76
26.07,102383,43.47
26.07,102378,44.31
26.07,102378,44.79
26.08,102385,44.90
26.07,102384,46.44
26.07,102387,44.86
26.06,102388,45.08
26.07,102383,45.70
26.07,102384,45.72
26.07,102378,45.57
26.07,102381,45.30
26.08,102386,46.21
26.08,102380,44.86
26.07,102384,44.65
26.07,102383,44.22
26.05,102386,44.01
26.05,102380,43.73
26.03,102383,43.46
26.02,102381,43.68
26.04,102387,42.26
26.02,102381,43.36
26.02,102376,43.44
26.02,102387,43.23
26.03,102385,43.25
26.03,102380,43.23
26.03,102382,43.16
26.03,102382,42.80
26.01,102385,42.80
26.01,102385,42.78
26.02,102389,42.70
26.00,102380,42.46
26.00,102383,42.74
26.00,102383,42.77
26.00,102387,42.84
25.99,102382,42.91
25.99,102382,42.97
26.00,102378,43.00
26.00,102384,42.95
26.02,102378,42.92
26.01,102385,42.83
26.00,102380,42.77
26.00,102378,42.69
26.01,102382,42.69
25.99,102382,42.67
26.00,102378,42.62
26.00,102384,42.46
26.00,102383,42.76
26.00,102383,42.75
26.00,102384,42.53
26.00,102383,43.03
25.99,102376,42.67
25.98,102383,42.65
25.99,102381,42.65
25.99,102390,42.58
25.97,102379,42.58
25.97,102382,42.52
25.96,102383,42.58
25.97,102384,42.46
25.96,102377,42.49
25.97,102382,43.39
25.97,102379,42.40
25.97,102384,42.36
25.96,102380,42.34
25.96,102386,42.48
25.96,102382,42.43
25.96,102388,42.29
25.96,102388,42.35
25.96,102379,42.33
25.97,102387,42.27
25.96,102383,42.20
25.96,102383,43.11
25.95,102375,42.27
25.96,102382,42.14
25.95,102381,42.21
25.93,102383,42.17
25.93,102383,42.15
25.94,102385,42.15
25.94,102387,41.88
25.93,102381,42.29
25.93,102378,42.11
25.94,102379,41.77
25.93,102386,41.60
25.93,102381,42.18
25.92,102385,42.19
25.92,102387,42.19
25.92,102385,42.24
25.91,102379,42.24
25.90,102381,42.23
25.89,102382,42.36
25.90,102378,42.33
25.91,102385,42.36
25.91,102380,42.26
25.90,102381,42.33
25.91,102383,42.37
25.92,102387,42.58
25.92,102387,42.24
25.91,102380,42.29
25.92,102387,42.31
25.92,102385,42.48
25.92,102382,42.50
25.92,102385,42.51
25.91,102385,42.51
